timestamp,flow_rate
2025-10-05 06:00:00,116.36
2025-10-05 07:00:00,116.19
2025-10-05 08:00:00,113.59
2025-10-05 09:00:00,111.3
2025-10-05 10:00:00,105.09
2025-10-05 11:00:00,99.34
2025-10-05 12:00:00,94.96
2025-10-05 13:00:00,89.46
2025-10-05 14:00:00,79.08
2025-10-05 15:00:00,78.26
2025-10-05 16:00:00,74.5
2025-10-05 17:00:00,71.14
2025-10-05 18:00:00,71.17
2025-10-05 19:00:00,70.69
2025-10-05 20:00:00,79.31
2025-10-05 21:00:00,82.03
2025-10-05 22:00:00,85.8
2025-10-05 23:00:00,93.8
2025-10-06 00:00:00,102.26
2025-10-06 01:00:00,110.73
2025-10-06 02:00:00,112.46
2025-10-06 03:00:00,117.44
2025-10-06 04:00:00,123.13
2025-10-06 05:00:00,120.17
2025-10-06 06:00:00,126.67
2025-10-06 07:00:00,120.84
2025-10-06 08:00:00,123.81
2025-10-06 09:00:00,115.25
2025-10-06 10:00:00,112.0
2025-10-06 11:00:00,107.18
2025-10-06 12:00:00,105.85
2025-10-06 13:00:00,97.22
2025-10-06 14:00:00,96.59
2025-10-06 15:00:00,91.84
2025-10-06 16:00:00,79.74
2025-10-06 17:00:00,81.38
2025-10-06 18:00:00,81.61
2025-10-06 19:00:00,85.81
2025-10-06 20:00:00,91.15
2025-10-06 21:00:00,86.94
2025-10-06 22:00:00,94.8
2025-10-06 23:00:00,97.69
2025-10-07 00:00:00,108.5
2025-10-07 01:00:00,119.44
2025-10-07 02:00:00,119.01
2025-10-07 03:00:00,125.08
2025-10-07 04:00:00,128.98
2025-10-07 05:00:00,132.12
2025-10-07 06:00:00,131.79
2025-10-07 07:00:00,121.66
2025-10-07 08:00:00,130.44
2025-10-07 09:00:00,123.4
2025-10-07 10:00:00,115.75
2025-10-07 11:00:00,114.15
2025-10-07 12:00:00,105.98
2025-10-07 13:00:00,105.23
2025-10-07 14:00:00,104.5
2025-10-07 15:00:00,98.44
2025-10-07 16:00:00,89.94
2025-10-07 17:00:00,87.12
2025-10-07 18:00:00,87.02
2025-10-07 19:00:00,89.26
2025-10-07 20:00:00,94.89
2025-10-07 21:00:00,95.74
2025-10-07 22:00:00,103.75
2025-10-07 23:00:00,104.19
2025-10-08 00:00:00,111.56
2025-10-08 01:00:00,116.95
2025-10-08 02:00:00,122.3
2025-10-08 03:00:00,125.81
2025-10-08 04:00:00,132.21
2025-10-08 05:00:00,129.22
2025-10-08 06:00:00,136.9
2025-10-08 07:00:00,136.33
2025-10-08 08:00:00,133.99
2025-10-08 09:00:00,125.56
2025-10-08 10:00:00,123.53
2025-10-08 11:00:00,121.22
2025-10-08 12:00:00,111.98
2025-10-08 13:00:00,110.42
2025-10-08 14:00:00,106.34
2025-10-08 15:00:00,99.08
2025-10-08 16:00:00,97.5
2025-10-08 17:00:00,88.98
2025-10-08 18:00:00,91.42
2025-10-08 19:00:00,93.11
2025-10-08 20:00:00,96.03
2025-10-08 21:00:00,93.12
2025-10-08 22:00:00,101.52
2025-10-08 23:00:00,111.09
2025-10-09 00:00:00,110.79
2025-10-09 01:00:00,117.12
2025-10-09 02:00:00,110.59
2025-10-09 03:00:00,126.05
2025-10-09 04:00:00,123.98
2025-10-09 05:00:00,124.19
2025-10-09 06:00:00,124.02
2025-10-09 07:00:00,124.87
2025-10-09 08:00:00,123.4
2025-10-09 09:00:00,117.63
2025-10-09 10:00:00,115.11
2025-10-09 11:00:00,110.71
2025-10-09 12:00:00,104.63
2025-10-09 13:00:00,96.78
2025-10-09 14:00:00,92.78
2025-10-09 15:00:00,95.31
2025-10-09 16:00:00,91.49
2025-10-09 17:00:00,90.93
2025-10-09 18:00:00,85.62
2025-10-09 19:00:00,87.91
2025-10-09 20:00:00,89.04
2025-10-09 21:00:00,90.33
2025-10-09 22:00:00,101.49
2025-10-09 23:00:00,98.82
2025-10-10 00:00:00,97.75
2025-10-10 01:00:00,102.21
2025-10-10 02:00:00,111.83
2025-10-10 03:00:00,117.37
2025-10-10 04:00:00,113.19
2025-10-10 05:00:00,114.71
2025-10-10 06:00:00,122.69
2025-10-10 07:00:00,118.04
2025-10-10 08:00:00,115.34
2025-10-10 09:00:00,113.22
2025-10-10 10:00:00,105.91
2025-10-10 11:00:00,106.9
2025-10-10 12:00:00,107.51
2025-10-10 13:00:00,94.91
2025-10-10 14:00:00,90.03
2025-10-10 15:00:00,80.66
2025-10-10 16:00:00,80.73
2025-10-10 17:00:00,80.47
2025-10-10 18:00:00,82.9
2025-10-10 19:00:00,80.92
2025-10-10 20:00:00,80.35
2025-10-10 21:00:00,87.73
2025-10-10 22:00:00,83.79
2025-10-10 23:00:00,94.62
2025-10-11 00:00:00,93.38
2025-10-11 01:00:00,97.11
2025-10-11 02:00:00,105.12
2025-10-11 03:00:00,101.82
2025-10-11 04:00:00,115.36
2025-10-11 05:00:00,108.28
2025-10-11 06:00:00,110.66
2025-10-11 07:00:00,117.12
2025-10-11 08:00:00,107.82
2025-10-11 09:00:00,106.26
2025-10-11 10:00:00,100.71
2025-10-11 11:00:00,98.78
2025-10-11 12:00:00,70.49
2025-10-11 13:00:00,67.46
2025-10-11 14:00:00,62.96
2025-10-11 15:00:00,60.66
2025-10-11 16:00:00,58.76
2025-10-11 17:00:00,55.7
2025-10-11 18:00:00,55.17
2025-10-11 19:00:00,55.68
2025-10-11 20:00:00,74.06
2025-10-11 21:00:00,82.74
2025-10-11 22:00:00,88.92
2025-10-11 23:00:00,87.65
2025-10-12 00:00:00,91.19
2025-10-12 01:00:00,103.31
2025-10-12 02:00:00,106.17
2025-10-12 03:00:00,108.53
2025-10-12 04:00:00,108.9
2025-10-12 05:00:00,121.68
2025-10-12 06:00:00,113.4
2025-10-12 07:00:00,113.64
2025-10-12 08:00:00,111.05
2025-10-12 09:00:00,113.66
2025-10-12 10:00:00,102.13
2025-10-12 11:00:00,99.96
2025-10-12 12:00:00,92.89
2025-10-12 13:00:00,90.53
2025-10-12 14:00:00,90.51
2025-10-12 15:00:00,84.89
2025-10-12 16:00:00,80.11
2025-10-12 17:00:00,75.57
2025-10-12 18:00:00,79.44
2025-10-12 19:00:00,76.32
2025-10-12 20:00:00,76.23
2025-10-12 21:00:00,83.99
2025-10-12 22:00:00,83.53
2025-10-12 23:00:00,94.94
2025-10-13 00:00:00,104.77
2025-10-13 01:00:00,108.62
2025-10-13 02:00:00,119.12
2025-10-13 03:00:00,110.12
2025-10-13 04:00:00,121.77
2025-10-13 05:00:00,124.48
2025-10-13 06:00:00,125.51
2025-10-13 07:00:00,120.1
2025-10-13 08:00:00,123.72
2025-10-13 09:00:00,118.75
2025-10-13 10:00:00,110.53
2025-10-13 11:00:00,114.38
2025-10-13 12:00:00,104.91
2025-10-13 13:00:00,99.59
2025-10-13 14:00:00,94.74
2025-10-13 15:00:00,93.26
2025-10-13 16:00:00,87.31
2025-10-13 17:00:00,86.42
2025-10-13 18:00:00,82.83
2025-10-13 19:00:00,85.05
2025-10-13 20:00:00,82.16
2025-10-13 21:00:00,92.25
2025-10-13 22:00:00,91.35
2025-10-13 23:00:00,100.71
2025-10-14 00:00:00,114.25
2025-10-14 01:00:00,115.52
2025-10-14 02:00:00,122.45
2025-10-14 03:00:00,125.94
2025-10-14 04:00:00,132.49
2025-10-14 05:00:00,128.95
2025-10-14 06:00:00,134.0
2025-10-14 07:00:00,128.91
2025-10-14 08:00:00,127.74
2025-10-14 09:00:00,126.02
2025-10-14 10:00:00,119.14
2025-10-14 11:00:00,116.43
2025-10-14 12:00:00,112.64
2025-10-14 13:00:00,105.29
2025-10-14 14:00:00,99.44
2025-10-14 15:00:00,102.9
2025-10-14 16:00:00,89.44
2025-10-14 17:00:00,94.36
2025-10-14 18:00:00,90.6
2025-10-14 19:00:00,91.42
2025-10-14 20:00:00,91.62
2025-10-14 21:00:00,98.81
2025-10-14 22:00:00,102.34
2025-10-14 23:00:00,108.78
2025-10-15 00:00:00,112.67
2025-10-15 01:00:00,112.82
2025-10-15 02:00:00,123.02
2025-10-15 03:00:00,129.02
2025-10-15 04:00:00,132.36
2025-10-15 05:00:00,130.39
2025-10-15 06:00:00,135.19
2025-10-15 07:00:00,135.26
2025-10-15 08:00:00,137.55
2025-10-15 09:00:00,122.05
2025-10-15 10:00:00,120.59
2025-10-15 11:00:00,122.34
2025-10-15 12:00:00,118.31
2025-10-15 13:00:00,105.45
2025-10-15 14:00:00,101.76
2025-10-15 15:00:00,100.87
2025-10-15 16:00:00,100.79
2025-10-15 17:00:00,94.24
2025-10-15 18:00:00,98.16
2025-10-15 19:00:00,94.55
2025-10-15 20:00:00,97.0
2025-10-15 21:00:00,99.32
2025-10-15 22:00:00,104.8
2025-10-15 23:00:00,109.19
2025-10-16 00:00:00,109.02
2025-10-16 01:00:00,115.42
2025-10-16 02:00:00,119.79
2025-10-16 03:00:00,122.51
2025-10-16 04:00:00,125.93
2025-10-16 05:00:00,124.99
2025-10-16 06:00:00,133.87
2025-10-16 07:00:00,127.35
2025-10-16 08:00:00,119.73
2025-10-16 09:00:00,118.86
2025-10-16 10:00:00,118.77
2025-10-16 11:00:00,112.27
2025-10-16 12:00:00,105.6
2025-10-16 13:00:00,104.47
2025-10-16 14:00:00,100.73
2025-10-16 15:00:00,96.64
2025-10-16 16:00:00,92.04
2025-10-16 17:00:00,89.92
2025-10-16 18:00:00,84.44
2025-10-16 19:00:00,83.39
2025-10-16 20:00:00,91.71
2025-10-16 21:00:00,93.63
2025-10-16 22:00:00,93.21
2025-10-16 23:00:00,104.72
2025-10-17 00:00:00,102.11
2025-10-17 01:00:00,112.1
2025-10-17 02:00:00,112.63
2025-10-17 03:00:00,112.35
2025-10-17 04:00:00,116.5
2025-10-17 05:00:00,120.87
2025-10-17 06:00:00,124.86
2025-10-17 07:00:00,117.61
2025-10-17 08:00:00,116.85
2025-10-17 09:00:00,113.53
2025-10-17 10:00:00,108.31
2025-10-17 11:00:00,105.16
2025-10-17 12:00:00,100.31
2025-10-17 13:00:00,95.73
2025-10-17 14:00:00,89.46
2025-10-17 15:00:00,83.05
2025-10-17 16:00:00,83.6
2025-10-17 17:00:00,75.97
2025-10-17 18:00:00,80.73
2025-10-17 19:00:00,74.22
2025-10-17 20:00:00,80.82
2025-10-17 21:00:00,86.47
2025-10-17 22:00:00,89.74
2025-10-17 23:00:00,92.33
2025-10-18 00:00:00,96.16
2025-10-18 01:00:00,98.9
2025-10-18 02:00:00,101.9
2025-10-18 03:00:00,99.54
2025-10-18 04:00:00,113.48
2025-10-18 05:00:00,113.61
2025-10-18 06:00:00,113.24
2025-10-18 07:00:00,109.4
2025-10-18 08:00:00,116.93
2025-10-18 09:00:00,110.61
2025-10-18 10:00:00,104.45
2025-10-18 11:00:00,101.36
2025-10-18 12:00:00,89.79
2025-10-18 13:00:00,89.5
2025-10-18 14:00:00,84.87
2025-10-18 15:00:00,78.62
2025-10-18 16:00:00,74.14
2025-10-18 17:00:00,75.32
2025-10-18 18:00:00,80.33
2025-10-18 19:00:00,75.65
2025-10-18 20:00:00,78.95
2025-10-18 21:00:00,80.05
2025-10-18 22:00:00,83.24
2025-10-18 23:00:00,89.32
2025-10-19 00:00:00,96.96
2025-10-19 01:00:00,101.28
2025-10-19 02:00:00,101.88
2025-10-19 03:00:00,110.28
2025-10-19 04:00:00,111.95
2025-10-19 05:00:00,120.55
2025-10-19 06:00:00,115.44
2025-10-19 07:00:00,112.44
2025-10-19 08:00:00,111.46
2025-10-19 09:00:00,108.3
2025-10-19 10:00:00,104.86
2025-10-19 11:00:00,99.67
2025-10-19 12:00:00,97.85
2025-10-19 13:00:00,86.56
2025-10-19 14:00:00,86.09
2025-10-19 15:00:00,78.72
2025-10-19 16:00:00,81.98
2025-10-19 17:00:00,76.06
2025-10-19 18:00:00,78.85
2025-10-19 19:00:00,81.37
2025-10-19 20:00:00,78.49
2025-10-19 21:00:00,77.87
2025-10-19 22:00:00,91.72
2025-10-19 23:00:00,88.26
2025-10-20 00:00:00,104.35
2025-10-20 01:00:00,108.24
2025-10-20 02:00:00,116.42
2025-10-20 03:00:00,123.58
2025-10-20 04:00:00,124.88
2025-10-20 05:00:00,126.65
2025-10-20 06:00:00,123.45
2025-10-20 07:00:00,120.41
2025-10-20 08:00:00,121.79
2025-10-20 09:00:00,119.24
2025-10-20 10:00:00,113.24
2025-10-20 11:00:00,114.46
2025-10-20 12:00:00,105.71
2025-10-20 13:00:00,97.92
2025-10-20 14:00:00,96.28
2025-10-20 15:00:00,83.67
2025-10-20 16:00:00,85.35
2025-10-20 17:00:00,78.27
2025-10-20 18:00:00,84.39
2025-10-20 19:00:00,86.16
2025-10-20 20:00:00,96.96
2025-10-20 21:00:00,88.02
2025-10-20 22:00:00,92.6
2025-10-20 23:00:00,94.6
2025-10-21 00:00:00,112.11
2025-10-21 01:00:00,115.54
2025-10-21 02:00:00,122.31
2025-10-21 03:00:00,119.9
2025-10-21 04:00:00,128.42
2025-10-21 05:00:00,133.66
2025-10-21 06:00:00,133.12
2025-10-21 07:00:00,130.16
2025-10-21 08:00:00,129.56
2025-10-21 09:00:00,126.25
2025-10-21 10:00:00,121.25
2025-10-21 11:00:00,115.09
2025-10-21 12:00:00,114.12
2025-10-21 13:00:00,108.76
2025-10-21 14:00:00,102.98
2025-10-21 15:00:00,99.08
2025-10-21 16:00:00,96.96
2025-10-21 17:00:00,90.48
2025-10-21 18:00:00,88.88
2025-10-21 19:00:00,90.63
2025-10-21 20:00:00,96.15
2025-10-21 21:00:00,99.74
2025-10-21 22:00:00,102.14
2025-10-21 23:00:00,106.89
2025-10-22 00:00:00,116.99
2025-10-22 01:00:00,123.29
2025-10-22 02:00:00,122.89
2025-10-22 03:00:00,129.58
2025-10-22 04:00:00,127.05
2025-10-22 05:00:00,138.17
2025-10-22 06:00:00,137.64
2025-10-22 07:00:00,132.24
2025-10-22 08:00:00,131.47
2025-10-22 09:00:00,124.78
2025-10-22 10:00:00,122.25
2025-10-22 11:00:00,120.89
2025-10-22 12:00:00,110.52
2025-10-22 13:00:00,107.46
2025-10-22 14:00:00,108.17
2025-10-22 15:00:00,105.0
2025-10-22 16:00:00,95.84
2025-10-22 17:00:00,93.76
2025-10-22 18:00:00,93.53
2025-10-22 19:00:00,95.11
2025-10-22 20:00:00,99.83
2025-10-22 21:00:00,100.69
2025-10-22 22:00:00,104.71
2025-10-22 23:00:00,105.57
2025-10-23 00:00:00,106.2
2025-10-23 01:00:00,111.91
2025-10-23 02:00:00,159.14
2025-10-23 03:00:00,150.27
2025-10-23 04:00:00,161.6
2025-10-23 05:00:00,125.0
2025-10-23 06:00:00,120.33
2025-10-23 07:00:00,125.65
2025-10-23 08:00:00,127.94
2025-10-23 09:00:00,120.97
2025-10-23 10:00:00,118.43
2025-10-23 11:00:00,108.52
2025-10-23 12:00:00,107.67
2025-10-23 13:00:00,103.14
2025-10-23 14:00:00,94.64
2025-10-23 15:00:00,101.14
2025-10-23 16:00:00,88.29
2025-10-23 17:00:00,93.51
2025-10-23 18:00:00,87.85
2025-10-23 19:00:00,89.77
2025-10-23 20:00:00,92.38
2025-10-23 21:00:00,93.65
2025-10-23 22:00:00,100.13
2025-10-23 23:00:00,99.58
2025-10-24 00:00:00,97.7
2025-10-24 01:00:00,104.29
2025-10-24 02:00:00,109.1
2025-10-24 03:00:00,119.94
2025-10-24 04:00:00,120.26
2025-10-24 05:00:00,126.39
2025-10-24 06:00:00,115.67
2025-10-24 07:00:00,120.46
2025-10-24 08:00:00,121.57
2025-10-24 09:00:00,115.11
2025-10-24 10:00:00,111.39
2025-10-24 11:00:00,102.91
2025-10-24 12:00:00,101.32
2025-10-24 13:00:00,93.94
2025-10-24 14:00:00,86.79
2025-10-24 15:00:00,91.08
2025-10-24 16:00:00,80.41
2025-10-24 17:00:00,74.34
2025-10-24 18:00:00,77.92
2025-10-24 19:00:00,83.31
2025-10-24 20:00:00,82.26
2025-10-24 21:00:00,89.19
2025-10-24 22:00:00,90.85
2025-10-24 23:00:00,98.98
2025-10-25 00:00:00,88.57
2025-10-25 01:00:00,98.29
2025-10-25 02:00:00,101.7
2025-10-25 03:00:00,111.49
2025-10-25 04:00:00,110.5
2025-10-25 05:00:00,113.3
2025-10-25 06:00:00,114.21
2025-10-25 07:00:00,107.35
2025-10-25 08:00:00,109.32
2025-10-25 09:00:00,111.43
2025-10-25 10:00:00,102.07
2025-10-25 11:00:00,95.2
2025-10-25 12:00:00,97.0
2025-10-25 13:00:00,86.43
2025-10-25 14:00:00,84.8
2025-10-25 15:00:00,82.37
2025-10-25 16:00:00,75.26
2025-10-25 17:00:00,75.57
2025-10-25 18:00:00,70.18
2025-10-25 19:00:00,77.54
2025-10-25 20:00:00,81.0
2025-10-25 21:00:00,84.37
2025-10-25 22:00:00,82.44
2025-10-25 23:00:00,89.88
2025-10-26 00:00:00,99.69
2025-10-26 01:00:00,95.78
2025-10-26 02:00:00,111.8
2025-10-26 03:00:00,111.01
2025-10-26 04:00:00,115.77
2025-10-26 05:00:00,113.01
2025-10-26 06:00:00,115.37
2025-10-26 07:00:00,118.16
2025-10-26 08:00:00,115.54
2025-10-26 09:00:00,112.01
2025-10-26 10:00:00,107.38
2025-10-26 11:00:00,101.76
2025-10-26 12:00:00,97.82
2025-10-26 13:00:00,92.58
2025-10-26 14:00:00,84.29
2025-10-26 15:00:00,83.7
2025-10-26 16:00:00,78.04
2025-10-26 17:00:00,74.38
2025-10-26 18:00:00,76.79
2025-10-26 19:00:00,77.33
2025-10-26 20:00:00,77.58
2025-10-26 21:00:00,85.15
2025-10-26 22:00:00,89.61
2025-10-26 23:00:00,90.47
2025-10-27 00:00:00,104.59
2025-10-27 01:00:00,108.59
2025-10-27 02:00:00,113.21
2025-10-27 03:00:00,124.86
2025-10-27 04:00:00,124.54
2025-10-27 05:00:00,119.45
2025-10-27 06:00:00,127.17
2025-10-27 07:00:00,127.66
2025-10-27 08:00:00,125.74
2025-10-27 09:00:00,115.65
2025-10-27 10:00:00,115.8
2025-10-27 11:00:00,110.51
2025-10-27 12:00:00,107.8
2025-10-27 13:00:00,105.49
2025-10-27 14:00:00,91.27
2025-10-27 15:00:00,92.64
2025-10-27 16:00:00,87.78
2025-10-27 17:00:00,83.29
2025-10-27 18:00:00,78.7
2025-10-27 19:00:00,84.25
2025-10-27 20:00:00,86.11
2025-10-27 21:00:00,90.97
2025-10-27 22:00:00,95.77
2025-10-27 23:00:00,97.66
2025-10-28 00:00:00,119.78
2025-10-28 01:00:00,121.91
2025-10-28 02:00:00,123.04
2025-10-28 03:00:00,131.65
2025-10-28 04:00:00,125.1
2025-10-28 05:00:00,131.5
2025-10-28 06:00:00,134.5
2025-10-28 07:00:00,135.14
2025-10-28 08:00:00,124.9
2025-10-28 09:00:00,127.97
2025-10-28 10:00:00,124.82
2025-10-28 11:00:00,118.85
2025-10-28 12:00:00,115.58
2025-10-28 13:00:00,105.68
2025-10-28 14:00:00,104.87
2025-10-28 15:00:00,96.94
2025-10-28 16:00:00,91.32
2025-10-28 17:00:00,96.01
2025-10-28 18:00:00,94.47
2025-10-28 19:00:00,94.07
2025-10-28 20:00:00,99.01
2025-10-28 21:00:00,98.44
2025-10-28 22:00:00,107.04
2025-10-28 23:00:00,106.31
2025-10-29 00:00:00,112.74
2025-10-29 01:00:00,121.7
2025-10-29 02:00:00,126.65
2025-10-29 03:00:00,128.52
2025-10-29 04:00:00,130.21
2025-10-29 05:00:00,133.26
2025-10-29 06:00:00,135.55
2025-10-29 07:00:00,135.48
2025-10-29 08:00:00,130.51
2025-10-29 09:00:00,136.7
2025-10-29 10:00:00,124.82
2025-10-29 11:00:00,117.6
2025-10-29 12:00:00,115.46
2025-10-29 13:00:00,110.14
2025-10-29 14:00:00,110.01
2025-10-29 15:00:00,98.05
2025-10-29 16:00:00,98.81
2025-10-29 17:00:00,98.97
2025-10-29 18:00:00,99.88
2025-10-29 19:00:00,96.21
2025-10-29 20:00:00,96.08
2025-10-29 21:00:00,101.9
2025-10-29 22:00:00,106.76
2025-10-29 23:00:00,115.14
2025-10-30 00:00:00,104.11
2025-10-30 01:00:00,117.31
2025-10-30 02:00:00,119.05
2025-10-30 03:00:00,127.19
2025-10-30 04:00:00,126.49
2025-10-30 05:00:00,129.3
2025-10-30 06:00:00,131.92
2025-10-30 07:00:00,128.3
2025-10-30 08:00:00,128.07
2025-10-30 09:00:00,122.53
2025-10-30 10:00:00,119.86
2025-10-30 11:00:00,117.5
2025-10-30 12:00:00,102.89
2025-10-30 13:00:00,98.52
2025-10-30 14:00:00,103.96
2025-10-30 15:00:00,95.72
2025-10-30 16:00:00,89.6
2025-10-30 17:00:00,92.85
2025-10-30 18:00:00,86.93
2025-10-30 19:00:00,85.03
2025-10-30 20:00:00,92.86
2025-10-30 21:00:00,94.03
2025-10-30 22:00:00,94.85
2025-10-30 23:00:00,108.14
